lemma_id,arabic,gloss,state,source,lexical_source,active,core_rank,stored_camel_rank,repaired_camel_rank,effective_rank,article_surface_rank,hindawi_rank,news_rank,quran_rank,corpus_tokens,momo_excerpt_tokens,momo_frozen_map_tokens,leech_count,lifetime_seen,judgments,failures,primary,collateral,target_cards
2285,أَثَر,monuments,known,textbook_scan,textbook_scan,True,189,840,840,189,6203,172,546,312,44,1,6,0,37,0,0,0,0,0
2286,مُعْتَدِل,moderate,known,textbook_scan,textbook_scan,True,1342,22601,22601,1342,23488,1409,3877,,2,0,1,0,20,1,0,0,1,0
2301,صَّائِمَاتِ,fasting women,known,textbook_scan,story_import,True,734,,,734,,870,10509,389,6,0,0,0,9,0,0,0,0,0
2302,حَافِظِينَ,guarding men,known,study,story_import,True,1807,7298275,7298275,1807,,1498,1890,,1,0,1,0,10,0,0,0,0,0
2303,حَافِظَاتِ,guarding women,,,story_import,False,3038,7298276,7298276,3038,,,,979,0,0,0,,,0,0,0,0,0
2304,ذَكَرِين,the males,,,story_import,False,2546,1273155,1273155,2546,,1529,,,1,0,0,,,0,0,0,0,0
2305,ذَكَرَت,the females,,,story_import,False,1779,2794939,2794939,1779,,1021,,1200,4,0,0,,,0,0,0,0,0
2306,مَغْفِرَة,forgiveness,known,story_import,story_import,True,1590,36972,36972,1590,30945,,9349,303,0,0,1,0,21,0,0,0,0,0
2308,سَقْف,ceiling,known,textbook_scan,textbook_scan,True,617,6279,6279,617,14116,1547,1068,803,1,0,3,0,23,0,0,0,0,0
2309,سَيِّد,Mr.,known,textbook_scan,textbook_scan,True,60,2149,2149,60,389,13,18061,900,171,3,69,0,17,0,0,0,0,0
2310,شَنْطَة,bag,known,textbook_scan,textbook_scan,True,2420,36895,36895,2420,80531,,18871,,0,0,0,0,22,0,0,0,0,0
2311,صِحَّة,health,known,textbook_scan,textbook_scan,True,937,842,842,842,354,1195,688,,3,0,2,0,45,0,0,0,0,0
2312,فَتاة,girl,known,textbook_scan,textbook_scan,True,122,3655,3655,122,4088,55,197,1049,94,2,54,0,132,0,0,0,0,0
2313,مُكَالَمَة,phone call,known,textbook_scan,textbook_scan,True,2268,17701,17701,2268,27134,,4390,,0,0,0,0,18,0,0,0,0,0
2314,لَوْح,to wave,lapsed,frequency_core,textbook_scan,True,351,19243,19243,351,29001,274,2368,709,30,0,24,6,15,0,0,0,0,0
2315,نَظِيف,clean,known,textbook_scan,textbook_scan,True,1173,7206,7206,1173,28931,1241,2011,,3,0,1,0,44,1,0,0,1,0
2316,هَالُو,hello,known,textbook_scan,textbook_scan,True,,126718,126718,126718,,,,,0,0,0,0,9,0,0,0,0,0
2317,هَات,give,known,textbook_scan,textbook_scan,True,705,29734,29734,705,,898,5453,771,6,0,0,0,27,1,1,1,0,1
2318,وَرَق,paper,known,textbook_scan,textbook_scan,True,469,5716,5716,469,8345,1431,295,933,2,0,12,0,42,0,0,0,0,0
2319,يَابَانِيّ,Japanese,known,textbook_scan,textbook_scan,True,1478,8968,8968,1478,4231,1691,27103,,1,0,0,0,9,0,0,0,0,0
2320,عَطْشان,thirsty,known,textbook_scan,textbook_scan,True,1703,81742,81742,1703,,1209,13020,,3,0,0,0,13,0,0,0,0,0
2321,جِوار,neighborhood,known,textbook_scan,textbook_scan,True,453,16547,16547,453,9098,310,1428,872,26,0,14,0,50,0,0,0,0,0
2322,زُجاجَة,bottle,known,textbook_scan,textbook_scan,True,678,19457,19457,678,30189,713,2839,1010,9,0,3,0,23,0,0,0,0,0
2323,خُضار,vegetables,known,textbook_scan,textbook_scan,True,2364,36958,36958,2364,11894,,11840,,0,0,0,0,34,1,0,0,1,0
2324,سَنْدَوِيتْش,sandwich,known,textbook_scan,textbook_scan,True,,37063,37063,37063,,,,,0,0,0,0,12,0,0,0,0,0
2325,زُبْدَة,butter,lapsed,textbook_scan,textbook_scan,True,783,28757,28757,783,25046,1331,7083,892,2,0,4,0,25,5,2,0,5,0
2326,مُرَبَّى,jam,known,textbook_scan,textbook_scan,True,1393,61151,61151,1393,57173,1396,4520,,2,0,1,0,18,0,0,0,0,0
2327,سَلَطَة,salad,known,textbook_scan,textbook_scan,True,898,2757,2757,898,668,1552,247,,1,0,4,0,33,0,0,0,0,0
2328,حُمُّص,hummus,known,textbook_scan,textbook_scan,True,2385,6062,6062,2385,37862,,24021,,0,0,0,0,19,0,0,0,0,0
2329,سَمْبُوسَة,samosa,known,textbook_scan,textbook_scan,True,,350063,350063,350063,,,,,0,0,0,0,13,0,0,0,0,0
2330,زَيْتُون,olives,known,textbook_scan,textbook_scan,True,556,15355,15355,556,3776,556,3375,689,13,0,0,0,18,1,0,1,0,0
2331,خَلِيط,mixture,known,textbook_scan,textbook_scan,True,2327,15783,15783,2327,13230,,7797,,0,0,0,0,22,0,0,0,0,0
2332,زَبَادِي,yogurt,known,textbook_scan,textbook_scan,True,,399144,399144,399144,29058,,,,0,0,0,3,12,0,0,0,0,0
2333,فُول,fava beans,known,textbook_scan,textbook_scan,True,1443,14293,14293,1443,19156,1606,7504,,1,0,0,0,10,0,0,0,0,0
2334,هَمْبَرْجَر,hamburger,known,textbook_scan,textbook_scan,True,,273033,273033,273033,,,,,0,0,0,0,15,0,0,0,0,0
2335,كَرُوَاسُون,croissant,known,textbook_scan,textbook_scan,True,,235962,235962,235962,,,,,0,0,0,0,15,0,0,0,0,0
2336,مَقْلِيّ,fried,known,textbook_scan,textbook_scan,True,2391,113565,113565,2391,57175,,8113,,0,0,0,0,10,0,0,0,0,0
2337,مَشْوِيّ,grilled,known,textbook_scan,textbook_scan,True,3635,262425,262425,3635,45391,,9432,,0,0,0,0,10,0,0,0,0,0
2338,مِلْح,salty,known,textbook_scan,textbook_scan,True,735,12715,12715,735,9553,1230,3719,1077,3,0,0,0,13,0,0,0,0,0
2339,كُسْكُس,to prepare couscous,known,textbook_scan,textbook_scan,True,,130868,130868,130868,91202,,,,0,0,0,0,8,0,0,0,0,0
2340,شِيش,skewer,known,textbook_scan,textbook_scan,True,2406,106780,106780,2406,87048,,15100,,0,0,0,0,19,1,0,0,1,0
2341,طَاوُوق,Tawook (chicken),known,textbook_scan,textbook_scan,True,,167854,167854,167854,,,,,0,0,0,0,7,0,0,0,0,0
2342,مَنْدِي,Mandi (style),known,textbook_scan,textbook_scan,True,809,36317,36317,809,,1417,5905,1078,2,0,0,0,5,0,0,0,0,0
2343,صَيّادِيَة,Sayadieh (dish),known,textbook_scan,textbook_scan,True,,360972,360972,360972,,,,,0,0,0,1,10,0,0,0,0,0
2344,مَحْشِيَّة,stuffed,known,textbook_scan,textbook_scan,True,4875,97134,97134,4875,,,19725,,0,0,0,2,25,0,0,0,0,0
2345,شَوارْمَة,Shawarma,known,textbook_scan,textbook_scan,True,,8049155,8049155,8049155,,,,,0,0,0,0,9,0,0,0,0,0
2346,فَاكِهَة,fruits,known,textbook_scan,textbook_scan,True,623,21980,21980,623,12010,956,4156,412,5,0,1,0,42,1,0,0,1,0
2347,كَعْكَة,cake,known,textbook_scan,textbook_scan,True,1316,59674,59674,1316,43124,641,9123,,11,0,0,0,13,0,0,0,0,0
2348,شوكولاتَه,chocolate,known,textbook_scan,textbook_scan,True,2408,229556,229556,2408,,,10862,,0,0,6,0,6,0,0,0,0,0
2349,خَمْسَة,five,known,textbook_scan,textbook_scan,True,299,1952,1952,299,5539,438,369,687,18,0,13,0,18,1,0,0,1,0
2351,رَخِيص,cheap,known,textbook_scan,textbook_scan,True,2260,22887,22887,2260,46286,,6838,,0,0,1,0,20,0,0,0,0,0
2352,بَسْبُوسَة,basbousa,known,textbook_scan,textbook_scan,True,2468,93504,93504,2468,44804,,26106,,0,0,0,0,17,0,0,0,0,0
2353,مُقَبِّلَات,appetizers,known,textbook_scan,textbook_scan,True,,15565,15565,15565,14081,,,,0,0,0,0,16,1,0,0,1,1
2354,طَبَق,plate; dish,known,textbook_scan,textbook_scan,True,591,6904,6904,591,21267,636,3016,814,11,0,13,1,25,0,0,0,0,0
2356,آيِس,ice,known,textbook_scan,textbook_scan,True,1457,20663,20663,1457,24469,1463,9480,,1,0,0,0,9,0,0,0,0,0
2357,مَشْرُوب,drinks,known,textbook_scan,textbook_scan,True,2270,23027,23027,2270,28172,,6847,,0,0,6,0,18,2,0,0,2,0
2358,شَوْكَة,fork,known,textbook_scan,textbook_scan,True,839,33244,33244,839,58790,1564,8160,1244,1,0,2,0,20,1,1,0,1,0
2359,مِلْعَقَة,spoon,known,textbook_scan,textbook_scan,True,2320,6430,6430,2320,84494,,11401,,0,0,1,2,24,0,0,0,0,0
2360,سِكِّينَة,knife,known,textbook_scan,textbook_scan,True,691,26148,26148,691,29095,1339,2056,691,2,0,0,0,21,0,0,0,0,0
2361,صَحْن,plate,known,textbook_scan,textbook_scan,True,1427,28246,28246,1427,42874,1572,5073,,1,0,0,0,40,2,0,0,2,0
2362,كَأْس,glass,known,textbook_scan,textbook_scan,True,321,528,528,321,7901,454,702,704,17,0,0,0,14,0,0,0,0,0
2363,مِنْدِيل,napkin,known,textbook_scan,textbook_scan,True,1642,55894,55894,1642,60385,893,2522,,6,0,2,0,25,0,0,0,0,0
2364,عَمّ,paternal uncle,known,textbook_scan,textbook_scan,True,270,5541,5541,270,15427,217,881,509,40,4,26,0,39,0,0,0,0,0
2365,سِكِّين,knife,known,textbook_scan,textbook_scan,True,753,26359,26359,753,36674,936,4247,1232,5,0,4,0,21,0,0,0,0,0
2366,مُرّ,bitter,known,textbook_scan,textbook_scan,True,187,3267,3267,187,11004,110,493,416,60,1,20,0,23,0,0,0,0,0
2367,ساخِن,hot,known,textbook_scan,textbook_scan,True,1233,11662,11662,1233,7483,1024,4047,,4,0,0,0,28,0,0,0,0,0
2368,حامِض,sour,known,textbook_scan,textbook_scan,True,2438,36781,36781,2438,34903,,14986,,0,0,0,0,14,0,0,0,0,0
2369,مالِح,salty,known,textbook_scan,textbook_scan,True,2357,71417,71417,2357,43764,,14639,,0,0,0,0,12,0,0,0,0,0
2370,شَبْعان,full,known,leech_reintro,textbook_scan,True,4547,140206,140206,4547,,,16660,,0,0,1,1,18,0,0,0,0,0
2371,نَباتِيّ,vegetarian,known,textbook_scan,textbook_scan,True,613,10054,10054,613,8112,790,4049,579,8,0,4,0,20,0,0,0,0,0
2372,طَازَج,fresh,known,textbook_scan,textbook_scan,True,1472,55443,55443,1472,24958,1350,12523,,2,0,0,0,100,0,0,0,0,0
2373,رُبْع,quarter,lapsed,textbook_scan,textbook_scan,True,483,3669,3669,483,3103,861,1504,499,6,0,8,0,18,1,1,1,0,1
2374,عُلْبَة,can or box,known,textbook_scan,textbook_scan,True,1212,11878,11878,1212,33668,951,3116,,5,0,6,0,21,1,0,0,1,0
2375,سَبْعُمِائَة,seven hundred,known,textbook_scan,textbook_scan,True,4089,55305,55305,4089,,,12748,,0,0,2,0,13,0,0,0,0,0
2376,دَفَع,payment,known,textbook_scan,textbook_scan,True,267,1330,1330,267,2848,347,366,594,23,0,18,0,22,0,0,0,0,0
2377,فَراوِلَة,strawberry,known,textbook_scan,textbook_scan,True,1569,95171,95171,1569,30066,1364,23873,,2,0,0,0,17,1,0,1,0,1
2378,شَمّام,cantaloupe,lapsed,textbook_scan,textbook_scan,True,4476,60632,60632,4476,88063,,15995,,0,0,0,0,26,1,1,0,1,0
2379,إِجّاص,pears,lapsed,textbook_scan,textbook_scan,True,,452435,452435,452435,,,,,0,0,0,0,17,0,0,0,0,0
2380,مانْجو,mango,known,textbook_scan,textbook_scan,True,2453,84445,84445,2453,46696,,19054,,0,0,0,0,16,0,0,0,0,0
2381,بَابَايَا,papaya,known,textbook_scan,textbook_scan,True,,319960,319960,319960,,,,,0,0,0,0,8,0,0,0,0,0
2382,لَوْز,almonds,known,textbook_scan,textbook_scan,True,1318,53140,53140,1318,16318,785,8581,,8,0,0,0,21,0,0,0,0,0
2383,ثُوم,garlic,known,textbook_scan,textbook_scan,True,1470,34129,34129,1470,13692,1144,18266,,3,0,0,0,15,0,0,0,0,0
2384,خَسّ,lettuce,known,textbook_scan,textbook_scan,True,828,99606,99606,828,32519,1309,13953,990,2,0,0,4,17,0,0,0,0,0
2385,لَيْمُون,lemon,known,textbook_scan,textbook_scan,True,1424,42832,42832,1424,10595,1382,9608,,2,0,0,0,15,0,0,0,0,0
2386,بَقْدُونِس,parsley,known,textbook_scan,textbook_scan,True,2476,61384,61384,2476,33190,,37719,,0,0,0,1,21,0,0,0,0,0
2387,كُوسَة,zucchini,known,textbook_scan,textbook_scan,True,4945,96518,96518,4945,,,20496,,0,0,0,0,16,0,0,0,0,0
2388,باذِنْجان,eggplant,known,textbook_scan,textbook_scan,True,2462,78440,78440,2462,42794,,23970,,0,0,0,0,22,0,0,0,0,0
2389,مَلْفوف,wrapped,known,textbook_scan,textbook_scan,True,1704,79216,79216,1704,53033,1414,9675,,2,0,0,0,19,0,0,0,0,0
2390,بامْيا,okra,known,textbook_scan,textbook_scan,True,,276586,276586,276586,,,,,0,0,0,0,11,0,0,0,0,0
2391,كَرْتُون,carton or cardboard,known,textbook_scan,textbook_scan,True,2302,5003,5003,2302,4599,,11992,,0,0,3,0,22,0,0,0,0,0
2392,مَعْجُون,paste,known,textbook_scan,textbook_scan,True,2429,31181,31181,2429,70539,,14655,,0,0,0,0,14,0,0,0,0,0
2393,نَاسَبَ,to suit,known,textbook_scan,textbook_scan,True,943,162860,162860,943,,507,907,,15,0,20,0,38,0,0,0,0,0
2394,الْتَقَى,to meet,known,textbook_scan,textbook_scan,True,281,3809,3809,281,,654,552,453,10,0,12,0,34,1,0,0,1,0
2395,جِينْز,jeans,known,textbook_scan,textbook_scan,True,,33748,33748,33748,33606,,,,0,0,0,0,14,0,0,0,0,0
2396,مَقاس,size,known,textbook_scan,textbook_scan,True,1528,22076,22076,1528,33693,1662,11543,,1,0,0,0,33,0,0,0,0,0
2397,قِياس,measurement,known,textbook_scan,textbook_scan,True,1269,4310,4310,1269,9922,1618,3634,,1,0,0,0,17,1,0,0,1,0
2398,أَسْفَل,bottom,known,textbook_scan,textbook_scan,True,496,3792,3792,496,9912,390,3502,619,21,1,34,0,19,0,0,0,0,0
2399,غامِق,dark,known,textbook_scan,textbook_scan,True,4881,58577,58577,4881,58137,,19814,,0,0,0,0,14,0,0,0,0,0
2400,نَا,us,known,textbook_scan,textbook_scan,True,2441,19332,19332,2441,60111,,21107,,0,0,1,0,7,0,0,0,0,0
2401,نِي,me,known,frequency_core,textbook_scan,True,1053,29580,29580,1053,65005,1688,671,,1,0,4,0,2,1,0,1,0,2
2402,جَوْرَب,socks,known,leech_reintro,textbook_scan,True,2416,145683,145683,2416,,,9863,,0,0,1,6,21,0,0,0,0,0
2403,بِلُوفَر,pullover,known,textbook_scan,textbook_scan,True,2454,86993,86993,2454,82206,,21497,,0,0,0,0,11,0,0,0,0,0
2404,جَاكِت,jacket,known,textbook_scan,textbook_scan,True,4341,94543,94543,4341,79249,,14946,,0,0,0,0,16,0,0,0,0,0
2405,صُدَيْرِيَّة,vest,known,textbook_scan,textbook_scan,True,1745,512367,512367,1745,,1573,16336,,3,2,7,0,12,0,0,0,0,0
2406,قُفَّاز,gloves,known,textbook_scan,textbook_scan,True,1707,122130,122130,1707,,1615,8168,,1,0,0,0,14,0,0,0,0,0
2407,عِقْد,necklace,known,textbook_scan,textbook_scan,True,392,763,763,392,2801,1360,428,648,2,0,5,0,21,0,0,0,0,0
2408,مُجْتَهِدَة,diligent,known,textbook_scan,textbook_scan,True,1548,38921,38921,1548,,1640,10775,,1,0,0,0,17,0,0,0,0,0
2409,إِمَارَة,emirate,known,textbook_scan,textbook_scan,True,1492,6132,6132,1492,9165,,3651,1116,0,0,0,0,14,0,0,0,0,0
2410,بَرَّادَة,refrigerator,known,textbook_scan,textbook_scan,True,2387,27758,27758,2387,,,9545,,0,0,0,0,15,2,1,0,2,0
2411,مَحَطَّة,station,known,textbook_scan,textbook_scan,True,940,1141,1141,940,5142,568,757,,13,0,3,0,39,0,0,0,0,0
2412,مَخْبَز,bakery,known,textbook_scan,textbook_scan,True,1514,35087,35087,1514,64873,1645,9852,,1,0,0,0,21,0,0,0,0,0
2413,خَضْرَاوَات,vegetables,known,textbook_scan,textbook_scan,True,,113238,113238,113238,23321,,,,0,0,0,0,18,0,0,0,0,0
2414,دُكَّان,shop,known,textbook_scan,textbook_scan,True,1255,31631,31631,1255,63346,858,3426,,6,0,0,0,74,1,0,0,1,0
2416,مَبْرُوك,congratulations,known,textbook_scan,textbook_scan,True,2303,5633,5633,2303,81493,,10433,,0,0,0,0,12,0,0,0,0,0
2417,يُبَارِك,to bless,known,textbook_scan,textbook_scan,True,541,4776,4776,541,,842,2567,405,6,0,4,0,10,0,0,0,0,1
2418,جِلْد,to whip,known,textbook_scan,textbook_scan,True,582,11877,11877,582,3344,847,2086,789,6,0,0,0,20,0,0,0,0,0
2419,حِبْر,ink,known,textbook_scan,textbook_scan,True,768,26049,26049,768,14030,1298,5997,980,2,0,0,0,30,0,0,0,0,0
2420,مِسْطَرَة,ruler,known,textbook_scan,textbook_scan,True,2475,44518,44518,2475,37367,,32610,,0,0,0,0,13,0,0,0,0,0
2421,شَاطِر,to share,known,textbook_scan,textbook_scan,True,2278,5125,5125,2278,24267,,8492,,0,0,0,0,16,0,0,0,0,0
2422,عَدَد,count,known,textbook_scan,textbook_scan,True,90,83,83,83,1283,597,49,646,12,0,22,0,40,0,0,0,0,0
2423,تَقْرِيبًا,approximately,known,textbook_scan,textbook_scan,True,992,22267,22267,992,27997,485,1834,,15,0,4,0,23,0,0,0,0,0
2424,مَكْتُوب,written,known,textbook_scan,textbook_scan,True,689,6840,6840,689,13990,891,2847,1317,6,0,2,0,19,0,0,0,0,0
2425,نَشَأَ,to grow up,known,textbook_scan,textbook_scan,True,444,12530,12530,444,53237,1239,2244,335,3,0,10,0,13,0,0,0,0,0
2426,مِيلاد,birth,known,textbook_scan,textbook_scan,True,1021,5423,5423,1021,4048,571,1322,,13,0,0,0,11,0,0,0,0,0
2427,اِنْتَقَلَ,to move,known,textbook_scan,textbook_scan,True,931,428,428,428,,612,1187,,11,0,3,0,13,1,0,0,1,0
2428,عَاشَ,to live,known,textbook_scan,textbook_scan,True,146,7281,7281,146,,69,429,448,82,0,17,0,51,1,0,0,1,0
2429,عَدِيد,many,known,textbook_scan,textbook_scan,True,880,11064,11064,880,324,637,572,,11,0,5,0,16,1,0,0,1,0
2430,كِيمِياء,chemistry,known,textbook_scan,textbook_scan,True,2244,8821,8821,2244,4249,,7197,,0,0,0,0,15,1,0,1,0,1
2431,رَدَّ,to reply; to return,known,frequency_core,textbook_scan,True,132,482,482,132,2137,116,482,216,59,2,17,5,18,0,0,0,0,0
2432,ثَمَانِي,eight,known,textbook_scan,textbook_scan,True,552,9972,9972,552,19219,917,1159,787,5,0,6,0,13,0,0,0,0,0
2433,بِتْرُول,petroleum,known,textbook_scan,textbook_scan,True,2124,23312,23312,2124,4528,,1783,,0,0,0,0,11,0,0,0,0,0
2434,أَعْزَب,single,known,textbook_scan,textbook_scan,True,1450,44219,44219,1450,,1261,8735,,2,0,0,0,18,0,0,0,0,0
2435,رِياضِيّ,mathematics,known,textbook_scan,textbook_scan,True,1057,5128,5128,1057,952,1535,1549,,1,0,0,0,21,0,0,0,0,0
2436,مُسْتَقْبَل,future,known,textbook_scan,textbook_scan,True,517,2652,2652,517,974,1655,601,1305,4,3,20,0,27,0,0,0,0,0
2437,مُتَنَوِّعَة,diverse / various,known,textbook_scan,textbook_scan,True,1199,20062,20062,1199,15412,1637,3906,,1,0,0,0,29,0,0,0,0,0
2438,الْتَحَقَ,to join / enroll,known,textbook_scan,textbook_scan,True,1323,14411,14411,1323,,1264,4733,,2,0,1,6,20,2,1,0,2,0
2439,جَيْش,army,known,textbook_scan,textbook_scan,True,835,2709,2709,835,275,1151,208,,4,1,6,0,31,0,0,0,0,0
2440,قَرَّرَ,to decide,known,textbook_scan,textbook_scan,True,976,2492,2492,976,,640,804,,11,0,3,0,25,0,0,0,0,0
2441,شَاءَ,to want,known,frequency_core,textbook_scan,True,83,1953,1953,83,,238,365,31,33,0,0,4,32,0,0,0,0,0
2442,مُعَيَّنَة,specific,known,book,textbook_scan,True,1234,2219,2219,1234,20030,,1876,843,0,0,3,3,29,0,0,0,0,0
2443,تَحْقيق,achievement,known,textbook_scan,textbook_scan,True,825,505,505,505,1401,616,230,,12,1,2,0,32,0,0,0,0,0
2444,ماضِي,past,known,textbook_scan,textbook_scan,True,583,12467,12467,583,190,306,144,,28,1,11,0,43,0,0,0,0,0
2445,اِسْتَمَعَ,to listen,known,textbook_scan,textbook_scan,True,521,12386,12386,521,,608,2397,394,11,0,26,0,34,0,0,0,0,0
2446,مِكْنَسَة,broom,known,textbook_scan,textbook_scan,True,1723,80229,80229,1723,63806,1412,14901,,2,0,1,0,15,0,0,0,0,0
2447,كَهْرُبائِيَّة,electric,known,textbook_scan,textbook_scan,True,2121,12703,12703,2121,6974,,2750,,0,0,0,0,15,0,0,0,0,0
2448,غَسَلَ,washing,known,textbook_scan,textbook_scan,True,704,5934,5934,704,28375,954,4460,1045,5,0,1,0,21,0,0,0,0,0
2449,دَهَنَ,painting,known,textbook_scan,textbook_scan,True,776,32656,32656,776,41474,1314,8898,1195,2,0,1,1,15,0,0,0,0,0
2450,قَضَى,to spend time,known,textbook_scan,textbook_scan,True,153,6812,6812,153,,208,349,153,37,0,4,0,29,2,1,1,1,1
2451,عاطِفيّ,emotional,known,textbook_scan,textbook_scan,True,1387,36677,36677,1387,15905,1353,8264,,2,0,0,0,22,0,0,0,0,0
2452,طَبِيعَة,nature,known,textbook_scan,textbook_scan,True,994,2918,2918,994,2186,772,848,,8,0,2,0,17,0,0,0,0,0
2453,طَبيعيَّة,natural,known,textbook_scan,textbook_scan,True,1050,3943,3943,1050,1788,1582,946,,1,0,1,0,18,0,0,0,0,0
2454,حَفْلَة,party,known,textbook_scan,textbook_scan,True,1130,9814,9814,1130,22697,925,1735,,5,0,1,0,58,1,0,0,1,0
2455,حَضَرَ,to attend,known,textbook_scan,textbook_scan,True,320,3780,3780,320,37247,268,602,630,30,0,5,0,27,0,0,0,0,0
2456,لَدَى,at / with,known,textbook_scan,textbook_scan,True,651,270,270,270,,357,147,,24,1,6,0,52,0,0,0,0,0
2457,اِخْتِبَار,test,known,textbook_scan,textbook_scan,True,1135,2453,2453,1135,7050,1250,2552,,2,0,0,0,66,1,0,0,1,1
2458,تَأَخَّرَ,to be late,known,textbook_scan,textbook_scan,True,601,5165,5165,601,22050,704,2491,864,9,0,5,0,28,0,0,0,0,0
2459,كُوخ,huts,known,textbook_scan,textbook_scan,True,1152,46114,46114,1152,73312,473,3275,,16,0,1,0,13,0,0,0,0,0
2460,نَاجِح,successful,known,textbook_scan,textbook_scan,True,1299,13267,13267,1299,16681,1421,3859,,2,0,0,0,22,1,0,0,1,0
2461,طَائِر,bird,known,flag_autocreate,flag_autocreate,True,407,5030,5030,407,14568,270,1470,329,33,3,10,0,30,0,0,0,0,0
2462,آنِسَة,"Miss, young woman",known,flag_autocreate,flag_autocreate,True,108,88304,88304,108,36489,142,225,130,52,2,24,0,16,0,0,0,0,0
2463,حُضُور,"attendance, presence",known,flag_autocreate,flag_autocreate,True,1041,1945,1945,1041,3375,749,651,,8,0,7,0,27,0,0,0,0,0
2464,أَلَم,pain,known,flag_autocreate,flag_autocreate,True,337,3215,3215,337,5374,173,631,780,47,4,25,0,70,1,0,0,1,0
2467,مَكْياج,makeup,known,textbook_scan,textbook_scan,True,2297,26265,26265,2297,26564,,13934,,0,0,0,0,10,1,0,0,1,0
2468,مُمِلّة,boring,known,textbook_scan,textbook_scan,True,1221,66512,66512,1221,45714,427,9186,,19,0,4,0,12,0,0,0,0,0
2469,قارِب,boat,known,textbook_scan,textbook_scan,True,1117,15667,15667,1117,19521,725,2321,,9,0,0,0,31,2,0,0,2,0
2470,وَعْد,to promise,known,textbook_scan,textbook_scan,True,52,4906,4906,52,14864,47,668,52,98,2,83,0,38,1,0,0,1,0
2471,خَيْل,horses,known,textbook_scan,textbook_scan,True,446,33820,33820,446,9316,492,1193,460,15,0,3,0,17,0,0,0,0,0
2472,مُثِيرَة,exciting,known,textbook_scan,textbook_scan,True,1148,10363,10363,1148,7884,888,2364,,6,0,2,0,18,0,0,0,0,0
2473,مِينَاء,port,known,textbook_scan,textbook_scan,True,1022,3971,3971,1022,9532,572,1341,,13,0,3,0,22,0,0,0,0,0
2474,رَقَبَة,neck,known,textbook_scan,textbook_scan,True,682,25309,25309,682,10297,1326,3462,562,2,0,4,0,20,0,0,0,0,0
2475,مُؤَخَّرَة,rear or backside,known,textbook_scan,textbook_scan,True,2097,71368,71368,2097,36966,,2407,,0,0,1,0,20,1,0,0,1,0
2476,عَضَلَة,muscle,known,textbook_scan,textbook_scan,True,1380,26480,26480,1380,29540,1589,5696,,1,0,0,0,19,1,0,0,1,0
2477,نَبْضَة,heartbeats,known,textbook_scan,textbook_scan,True,1530,85752,85752,1530,,1680,11795,,1,0,0,0,13,0,0,0,0,0
2478,أَغْزَر,more abundant,known,textbook_scan,textbook_scan,True,,143201,143201,143201,,,,,0,0,0,0,17,1,1,0,1,0
2479,أَسْمَر,brunette,known,textbook_scan,textbook_scan,True,747,37009,37009,747,15585,1114,4035,1100,3,0,0,0,15,0,0,0,0,0
2480,وَصْف,description,known,flag_autocreate,flag_autocreate,True,576,2673,2673,576,10015,650,703,1349,11,0,2,0,24,0,0,0,0,0
2481,نَمَا,to grow,known,flag_autocreate,flag_autocreate,True,1754,32045,32045,1754,,1092,1149,,4,0,9,4,19,1,1,1,0,0
2482,مَوْعِد,appointment,known,textbook_scan,textbook_scan,True,362,1591,1591,362,7188,539,754,474,14,0,4,0,72,0,0,0,0,0
2483,مَوَاعِد,appointments,known,textbook_scan,textbook_scan,True,,263417,263417,263417,,,,,0,0,0,0,14,0,0,0,0,0
2484,عِيَادَة,clinics,known,textbook_scan,textbook_scan,True,2178,2279,2279,2178,9892,,5038,,0,0,0,0,28,0,0,0,0,0
2485,حُمَّى,fever,known,textbook_scan,textbook_scan,True,622,18983,18983,622,20967,927,2303,877,5,0,4,0,26,1,0,0,1,0
2486,عَرَض,symptoms,known,textbook_scan,textbook_scan,True,184,362,362,184,1484,340,618,166,24,0,16,0,24,0,0,0,0,0
2487,اِلْتِهَاب,inflammation,known,textbook_scan,textbook_scan,True,1337,4268,4268,1337,17790,1453,7456,,1,0,0,0,21,0,0,0,0,0
2488,حَنْجَرَة,throat,known,textbook_scan,textbook_scan,True,1623,570611,570611,1623,40752,,7969,984,0,0,0,0,23,2,0,0,2,0
2489,غَثَيَان,nausea,known,textbook_scan,textbook_scan,True,2448,80052,80052,2448,34981,,19816,,1,1,2,0,21,0,0,0,0,0
2490,مُرْهَق,exhausted,known,textbook_scan,textbook_scan,True,1721,69212,69212,1721,,1398,14614,,2,0,0,0,16,0,0,0,0,0
2491,صَيْدَلِيَّة,pharmacy,known,textbook_scan,textbook_scan,True,2274,10628,10628,2274,26844,,5356,,0,0,0,0,11,0,0,0,0,0
2492,اِسْتَرَاحَ,to rest,known,textbook_scan,textbook_scan,True,1149,97724,97724,1149,,607,2242,,11,0,2,0,18,0,0,0,0,0
2493,أَرْهَق,to exhaust,known,textbook_scan,textbook_scan,True,741,112908,112908,741,,1107,7753,585,3,0,5,1,25,2,0,2,0,2
2494,صِحِّيّ,healthy,known,textbook_scan,textbook_scan,True,972,6244,6244,972,1658,770,1050,,8,0,0,0,22,0,0,0,0,0
2495,نَجَاح,success,known,textbook_scan,textbook_scan,True,1036,1960,1960,1036,1864,1424,723,,2,0,3,0,69,0,0,0,0,0
